ORIS,Unit ID,Facility,State,ERTAC Region,Fuel/Unit Type Bin, Maximum hourly heat input (mmbtu) , ERTAC heat rate (btu/kw-hr) , OS heat rate (btu/kw-hr) , Non-OS heat rate (btu/kw-hr) , Generation capacity (MW) , num of hours in FY where unit operated at max hourly , BY Utilization fraction , FY Utilization fraction , Base year generation (MW-hrs) , Base year heat input (mmbtu) , Future year generation (MW-hrs) , Future year heat input (mmbtu) , BY Annual SO2 (tons) , BY Average Annual SO2 Rate (lbs/mmbtu) , BY Annual NOx (tons) , BY Average Annual NOx Rate (lbs/mmbtu) , BY OS NOx (tons) , BY Average OS NOx Rate (lbs/mmbtu) , BY OS heat input (mmbtu) , BY NonOS NOx (tons) , BY Average NonOS NOx Rate (lbs/mmbtu) , FY Annual SO2 (tons) , FY Average Annual SO2 Rate (lbs/mmbtu) , FY Annual NOx (tons) , FY Average Annual NOx Rate (lbs/mmbtu) , FY OS NOx (tons) , FY Average OS NOx Rate (lbs/mmbtu) , FY OS heat input (mmbtu) , FY NonOS NOx (tons) , FY Average NonOS NOx Rate (lbs/mmbtu) ,Hierarchy Order,Longitude,Latitude,Generation Deficit Unit?, Retirement Date, New Unit?, Gasified?
667,3,Northside,FL,FRCC,boiler gas,5260,11021.05477,10827.59256,11393.05639,477.2682934,76,0.326077732,0.108418008,1363288.69,15024879.32,453281.6226,4995641.588,208.2803425,0.027724728,1440.22887,0.191712537,956.3051455,0.19695488,9710905.801,483.923724,0.182132531,69.2514009,0.027724728,478.6817616,0.191639754,318.3100697,0.196808901,3234712.125,160.371692,0.182144368,21,-81.5525,30.4172,N,1/1/2050,,
667,1A,Northside,FL,FRCC,coal,3171.3,10199.38752,10193.69366,10206.83973,310.9304351,0,0.631124213,0.227160589,1719024.96,17533001.73,618728.7944,6310654.745,1297.343275,0.147988724,470.0193575,0.053615389,323.106475,0.065053827,9933511.662,146.9128825,0.038663879,466.9528708,0.147988724,170.4366497,0.05401552,119.1389777,0.064872251,3673033.558,51.29767197,0.038896921,5,-81.5525,30.4172,N,1/1/2050,,
667,2A,Northside,FL,FRCC,coal,3063.8,9814.91597,9776.406218,9852.236599,312.1575375,0,0.770920471,0.27419618,2108082.05,20690648.18,749789.4629,7359120.573,1535.514639,0.148425958,644.701214,0.062318126,366.142671,0.072195125,10143141.11,278.558543,0.052819788,546.1422605,0.148425958,230.9017161,0.06275253,135.8219476,0.072105105,3767332.335,95.07976855,0.052942859,1,-81.5525,30.4172,N,1/1/2050,,
667,G12002,Northside,FL,FRCC,boiler gas,1773.966159,11826.44106,,,150,2,,0.307796925,,,404445.1591,4783146.836,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,1.434821164,0.000599949,182.6025032,0.076352456,116.2845585,0.076352456,3045993.939,66.31794473,0.076352456,3,-81.5525,30.4172,Y,,,
667,G12011,Northside,FL,FRCC,boiler gas,1773.966159,11826.44106,,,150,2,,0.30288849,,,397995.4757,4706870.035,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,1.411940084,0.000599949,179.6905427,0.076352456,115.831117,0.076352456,3034116.351,63.85942571,0.076352456,12,-81.5525,30.4172,Y,,,
667,GT3,Northside,FL,FRCC,oil,901,15000,21157.43061,23431.04937,60.06666667,0,0.000932448,9.28744E-05,336.4,7359.591,48.86900832,733.0351248,0,0,1.362568,0.37028362,0.9278025,0.381556808,4863.247,0.4347655,0.348321786,0,0,0.136010467,0.371088538,0.0957159,0.381556808,501.7124497,0.040294566,0.348384059,41,-81.5525,30.4172,N,1/1/2050,,
667,GT4,Northside,FL,FRCC,oil,901,15000,20109.19879,34753.70142,60.06666667,0,0.000522758,5.06774E-05,181.57,4126.002,26.6656285,399.9844275,0,0,0.7359735,0.356748979,0.561875,0.37467238,2999.287,0.1740985,0.309037334,0,0,0.072625822,0.363143245,0.061769443,0.37467238,329.7250952,0.010856378,0.309037334,51,-81.5525,30.4172,N,1/1/2050,,
667,GT5,Northside,FL,FRCC,oil,901,15000,17710.3031,28676.87004,60.06666667,0,0.000859691,9.41951E-05,335.53,6785.338,49.56395387,743.4593081,0,0,1.3093945,0.385948202,0.957731,0.418136687,4580.947,0.3516635,0.319057282,0,0,0.147181007,0.395935608,0.120605194,0.418136687,576.8697068,0.026575813,0.319057282,45,-81.5525,30.4172,N,1/1/2050,,
667,GT6,Northside,FL,FRCC,oil,901,15000,18851.23206,27308.80734,60.06666667,0,0.000877463,0.00010486,328.26,6925.606,55.17564142,827.6346212,0,0,1.3430925,0.387862809,0.929353,0.409021191,4544.278,0.4137395,0.347486361,0,0,0.163445735,0.394970753,0.13061238,0.409021191,638.6582556,0.032833355,0.347486361,43,-81.5525,30.4172,N,1/1/2050,,
673,G12009,Tom G Smith,FL,FRCC,boiler gas,1773.966159,11826.44106,,,150,2,,0.30290429,,,398016.2374,4707115.572,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,1.412013738,0.000599949,179.6999164,0.076352456,115.8404907,0.076352456,3034361.888,63.85942571,0.076352456,10,-80.0678,26.6125,Y,,,
673,G12018,Tom G Smith,FL,FRCC,boiler gas,1773.966159,11826.44106,,,150,0,,0.302644161,,,397674.4282,4703073.186,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,1.410801126,0.000599949,179.5455933,0.076352456,115.6861676,0.076352456,3030319.501,63.85942571,0.076352456,19,-80.0678,26.6125,Y,,,
673,GT1,Tom G Smith,FL,FRCC,oil,435,15000,39527.62084,,29,0,0.001982916,0.000108716,191.16,7556.1,27.61828904,414.2743356,0,0,4.53365,1.199997353,4.53365,1.199997353,7556.1,0,-999.9,0,0,0.248564053,1.199997353,0.248564053,1.199997353,414.2743356,0,-999.9,35,-80.0678,26.6125,N,1/1/2050,,
673,S-3,Tom G Smith,FL,FRCC,boiler gas,357,16885.02197,16673.66039,20212.87356,21.14299885,7,0.009831941,0.0050545,1821,30747.625,936.1573943,15807.03817,0.009224,0.000599981,3.7924125,0.246680028,3.5795125,0.250758552,28549.475,0.2129,0.193708346,0.004741964,0.000599981,1.980972658,0.250644382,1.97790885,0.250758552,15775.40497,0.003063807,0.193708346,25,-80.0678,26.6125,N,1/1/2050,,
675,**8,Charles Larsen Memorial Power Plant,FL,FRCC,combined cycle gas,1055,14367.1973,14463.01044,14131.87152,73.43116253,158,0.101357329,0.112684489,65198.81,936724.167,72485.08479,1041407.514,0.2810565,0.000600084,18.7646995,0.040064515,12.949803,0.038648755,670127.824,5.8148965,0.043623228,0.312465891,0.000600084,20.85992139,0.040061016,14.74469302,0.038748707,761041.8159,6.115228368,0.043623228,110,-81.9228,28.0797,N,1/1/2050,,
676,2,C D McIntosh Jr Power Plant,FL,FRCC,oil,1185,7342.133048,7221.538183,7887.047364,161.3972387,0,0.034170038,0.005096317,48310.96,354705.496,7205.376444,52902.83252,0.4986305,0.002811518,12.6505705,0.071329994,10.014703,0.070116225,285660.075,2.6358675,0.076351696,0.074368641,0.002811518,1.883666642,0.071212317,1.542208619,0.070166594,43958.48576,0.341458023,0.076351696,12,-81.9256,28.0809,N,1/1/2050,,
676,3,C D McIntosh Jr Power Plant,FL,FRCC,coal,3640,9410.074299,9246.368246,9648.186362,386.819475,0,0.458310538,0.16574598,1553002.95,14613873.15,561636.6522,5285042.626,1270.502163,0.173876172,1204.652847,0.164864281,661.249889,0.155417621,8509329.692,543.4029575,0.178032301,475.6538364,0.18,434.0183102,0.164244015,250.2938257,0.155531247,3218566.442,183.7244844,0.177814277,11,-81.9256,28.0809,N,1/1/2050,,
676,5,C D McIntosh Jr Power Plant,FL,FRCC,combined cycle gas,2236,10577.41672,10682.80709,10460.81148,211.3937704,2636,0.594399107,0.633074774,1100713.87,11642709.29,1172333.835,12400263.5,3.4929835,0.000600029,142.188992,0.024425413,75.9465075,0.024592593,6176372.497,66.2424845,0.024236518,3.720260873,0.000600029,151.4359219,0.02442463,80.54118139,0.024589958,6550737.561,70.89474056,0.024239482,49,-81.9256,28.0809,N,1/1/2050,,
683,**C,Indian River (683),FL,FRCC,simple cycle gas,1354,14531.92927,14019.79474,15640.64832,93.17413914,0,0.011692828,0.005490963,9543.75,138689.1,4481.753681,65128.52752,0.043557,0.000628124,4.9080875,0.070778273,3.2282625,0.070544052,91524.725,1.679825,0.07123279,0.020454407,0.000628124,2.303737449,0.070744343,1.533100719,0.070544052,43465.05953,0.77063673,0.071146202,57,-80.7825,28.4933,N,1/1/2050,,
683,**D,Indian River (683),FL,FRCC,simple cycle gas,1354,14593.11679,14210.21174,16058.07108,92.78346907,0,0.012404907,0.006106055,10082.5,147135.1,4962.898464,72424.15689,0.0464235,0.000631032,4.708575,0.064003423,3.633725,0.063982044,113585.775,1.07485,0.064075805,0.022850991,0.000631032,2.317604653,0.064000874,1.851617149,0.063982044,57879.2751,0.465987503,0.064075805,55,-80.7825,28.4933,N,1/1/2050,,
683,A,Indian River (683),FL,FRCC,simple cycle gas,445,17926.31331,17926.31331,,24.82384372,4,0.004880278,0.002698395,1061.25,19024.3,586.784451,10518.88191,0,0,6.65885,0.700036269,6.65885,0.700036269,19024.3,0,-999.9,0,0,3.681799427,0.700036269,3.681799427,0.700036269,10518.88191,0,-999.9,65,-80.7825,28.4933,N,1/1/2050,,
683,B,Indian River (683),FL,FRCC,simple cycle gas,445,17690.44493,17690.44493,,25.15482238,0,0.003110872,0.001423379,685.5,12126.8,313.6505207,5548.617264,0,0,4.24465,0.700044529,4.24465,0.700044529,12126.8,0,-999.9,0,0,1.942139581,0.700044529,1.942139581,0.700044529,5548.617264,0,-999.9,66,-80.7825,28.4933,N,1/1/2050,,
688,1,Arvah B Hopkins,FL,FRCC,boiler gas,903,11530.07428,11485.66559,11580.61544,78.31692826,0,0.287982929,0,197572.5,2278025.6,0,0,0.683563,0.000600136,201.5952125,0.176991174,104.8459625,0.17359936,1207907.25,96.74925,0.18081972,0,-999.9,0,-999.9,0,-999.9,0,0,-999.9,,-84.4,30.4522,N,10/31/2018,,
688,2A,Arvah B Hopkins,FL,FRCC,combined cycle gas,2844,7831.28176,7843.128786,7819.840514,363.1589422,3,0.399334583,0.440288389,1270392.06,9948798.167,1400677.272,10969098.37,2.9873425,0.000600543,89.0171055,0.017895047,43.331808,0.017704092,4895117.93,45.6852975,0.018080011,3.293709772,0.000600543,98.14896648,0.017895539,47.67172136,0.017706505,5384656.368,50.47724512,0.018077812,95,-84.4,30.4522,N,1/1/2050,,
688,G12008,Arvah B Hopkins,FL,FRCC,boiler gas,1773.966159,11826.44106,,,150,2,,0.302905732,,,398018.1318,4707137.976,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,1.412020459,0.000599949,179.7007717,0.076352456,115.841346,0.076352456,3034384.291,63.85942571,0.076352456,9,-84.4,30.4522,Y,,,
688,G12017,Arvah B Hopkins,FL,FRCC,boiler gas,1773.966159,11826.44106,,,150,0,,0.302646721,,,397677.791,4703112.955,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,1.410813056,0.000599949,179.5471116,0.076352456,115.6876859,0.076352456,3030359.271,63.85942571,0.076352456,18,-84.4,30.4522,Y,,,
688,HC2,Arvah B Hopkins,FL,FRCC,simple cycle gas,600,10000,1077.423823,727.4626866,60,0,0.000240734,0.001779608,1392,1265.3,935.3620424,9353.620424,0,0,0.459,0.72551964,0.273,0.701889703,777.9,0.186,0.763233484,0,0,3.449084276,0.737486475,1.377764099,0.701889703,3925.870669,2.071320177,0.763233484,83,-84.4,30.4522,N,1/1/2050,,
688,HC3,Arvah B Hopkins,FL,FRCC,simple cycle gas,500,9986.766329,9872.705898,10117.39678,50.06625604,208,0.282467591,0.151270551,123884.75,1237208.05,66344.29902,662565.0116,0.371255,0.00060015,9.9081875,0.016017011,5.2287375,0.016015708,652951.15,4.67945,0.016018467,0.198819086,0.00060015,5.306284033,0.016017399,2.05589974,0.01601572,256735.232,3.250384292,0.016018461,1,-84.4,30.4522,N,1/1/2050,,
688,HC4,Arvah B Hopkins,FL,FRCC,simple cycle gas,500,9996.869292,9980.199257,10015.02305,50.01565844,420,0.271473773,0.148245688,118942.75,1189055.125,64951.94576,649316.112,0.356775,0.000600098,9.632575,0.016202066,4.964575,0.016045173,618824.75,4.668,0.01637233,0.194826759,0.000600098,5.27457699,0.016246561,2.013564141,0.016046924,250959.5182,3.261012849,0.01637233,2,-84.4,30.4522,N,1/1/2050,,
689,8,S O Purdom,FL,FRCC,combined cycle gas,2044.199951,10335.82661,10248.41361,10394.67354,197.7780809,7,0.33006616,0.368712017,571851.5,5910557.95,638806.8383,6602596.717,8.4140575,0.002847128,97.4747125,0.032983252,37.057725,0.031431883,2357970.375,60.4169875,0.034012948,9.399218973,0.002847128,108.8908941,0.032984263,40.93931359,0.031431883,2604954.53,67.95158056,0.033995829,98,-84.2014,30.1619,N,12/31/2040,,
703,1BLR,Bowen,GA,SRSE,coal,8437,9798.263314,9948.429862,9612.814686,861.0709602,0,0.473251783,0.286862337,3569729.5,34977149.6,2163797.333,21201456.03,2411.576088,0.137894375,1418.293363,0.081098282,588.1182,0.059940827,19623292.83,830.1751625,0.108138974,1461.780762,0.137894375,1179.469659,0.111263081,324.0154015,0.056673544,11434449.87,855.4542573,0.175172257,14,-84.9192,34.1256,N,1/1/2050,,
703,2BLR,Bowen,GA,SRSE,coal,7917,9550.970182,9629.357033,9438.531942,828.9210257,0,0.472114016,0.285037532,3428184.25,32742485.55,2069756.763,19768185.12,2423.720675,0.148047446,1334.7309,0.081528991,615.5167625,0.063289239,19450913.63,719.2141375,0.10822108,1463.314656,0.148047446,1118.971374,0.113209318,365.2287206,0.063828347,11444091.53,753.7426531,0.181099034,15,-84.9192,34.1256,N,1/1/2050,,
703,3BLR,Bowen,GA,SRSE,coal,9639.1,10068.12277,10206.90942,9860.655686,957.3880075,0,0.524680334,0.315116946,4400346.5,44303228.8,2642797.265,26608007.32,2460.506063,0.111075699,1778.167888,0.080272609,772.5371125,0.057413428,26911374.08,1005.630775,0.115643879,1477.751512,0.111075699,937.6055964,0.070475446,451.785825,0.057258686,15780516.64,485.8197714,0.089738202,9,-84.9192,34.1256,N,1/1/2050,,
703,4BLR,Bowen,GA,SRSE,coal,9446,9156.464208,9126.83772,9181.386981,1031.620917,0,0.63099524,0.3833131,5702303.5,52212937.9,3464000.189,31717993.74,3157.575475,0.120949926,2108.3956,0.080761424,692.1001875,0.058213111,23778154.87,1416.295413,0.099617107,1918.14449,0.120949926,1461.629181,0.092164037,391.3006666,0.055393348,14128074.22,1070.328514,0.121697943,2,-84.9192,34.1256,N,1/1/2050,,
708,1,Hammond,GA,SRSE,coal,1313,11219.37925,11605.96563,10528.65865,117.0296476,0,0.077909755,0.046436578,79871.5,896108.65,47605.83765,534107.9472,90.6910025,0.202410729,86.6259685,0.193338092,46.861725,0.157692926,594341.5,39.7642435,0.263542559,54.05458945,0.202410729,52.92785246,0.198191593,26.00003359,0.157692926,329755.2313,26.92781887,0.263542559,33,-85.3456,34.2533,N,1/1/2050,,
708,2,Hammond,GA,SRSE,coal,1332,11402.72859,11835.26096,10594.19509,116.8141458,0,0.09578645,0.056755963,98017.5,1117666.95,58077.91828,662246.7395,105.818035,0.189355219,98.413107,0.176104531,53.741335,0.142217748,755761.3,44.671772,0.246869713,62.69993817,0.189355219,60.04520825,0.181337875,29.48822225,0.142217748,414691.1718,30.556986,0.246869713,30,-85.3456,34.2533,N,1/1/2050,,
708,3,Hammond,GA,SRSE,coal,1368,11219.61027,11567.47208,10689.96501,121.9293689,0,0.077630279,0.046510285,82917,930296.425,49677.69507,557364.3779,89.708934,0.192860967,89.9109235,0.193295214,45.4470735,0.157007142,578917.275,44.46385,0.253081892,53.74691641,0.192860967,55.02651327,0.197452566,25.33513129,0.157007142,322725.8443,29.69138198,0.253081892,34,-85.3456,34.2533,N,1/1/2050,,
708,4,Hammond,GA,SRSE,coal,5972,11352.08703,11640.9928,10786.83294,526.0706672,0,0.185800472,0.110484603,856239,9720099.65,509154.9308,5779971.088,486.2580125,0.100052063,589.9327045,0.121384086,376.93824,0.114290625,6596135.75,212.9944645,0.136361668,289.1490164,0.100052063,479.9245444,0.166064687,307.6164841,0.165,3728684.656,172.3080603,0.168,27,-85.3456,34.2533,N,1/1/2050,,
710,3AA,Jack McDonough,GA,SRSE,oil,946.8,15000,19700,37046.51163,63.12,1,0.000232446,0.000297048,60,1927.9,164.247118,2463.70677,0.3707,0.384563515,1.0453,1.084392344,0.11725,0.700209018,334.9,0.92805,1.165160075,0.473725867,0.384563515,1.264962495,1.026877476,0.256535229,0.700209018,732.739005,1.008427266,1.165160075,26,-84.475,33.8244,N,1/1/2050,,
710,3AB,Jack McDonough,GA,SRSE,oil,252,15000,25333.33333,116475,16.8,0,0.000279907,0.000189453,10,617.9,27.88140406,418.2210609,0.0866,0.280304256,0.3028,0.980093866,0.0532,0.7,152,0.2496,1.071474565,0.058614572,0.280304256,0.176022396,0.841767251,0.090514818,0.7,258.6137665,0.085507578,1.071474565,23,-84.475,33.8244,N,1/1/2050,,
710,3BA,Jack McDonough,GA,SRSE,oil,988.4,15000,16454.54545,73708.82353,65.89333333,0,0.000310347,0.000222055,45,2687.1,128.1760502,1922.640753,0.60655,0.45145324,1.547,1.151427189,0.06335,0.7,181,1.48365,1.184030964,0.433991198,0.45145324,1.025346397,1.066602167,0.163255438,0.7,466.4441086,0.862090959,1.184030964,22,-84.475,33.8244,N,1/1/2050,,
710,3BB,Jack McDonough,GA,SRSE,oil,1237.5,15000,16166.66667,49144.89796,82.5,0,0.000248983,0.000264122,67,2699.1,190.8806734,2863.2101,0.5627,0.416953799,1.5073,1.116890815,0.1019,0.700343643,291,1.4054,1.167227275,0.596913165,0.416953799,1.493480853,1.04322128,0.26629833,0.700343643,760.4790395,1.227182523,1.167227275,25,-84.475,33.8244,N,1/1/2050,,
710,4A,Jack McDonough,GA,SRSE,combined cycle gas,3514,6757.29326,6824.835882,6701.069353,520.0307083,0,0.654783775,0.710726753,2982847.19,20155973.21,3237693.692,21878045.76,6.0470085,0.000600021,77.366847,0.007676816,35.8958565,0.007763066,9247855.318,41.4709905,0.007603693,6.563648766,0.000600021,67.63633119,0.006183032,20.0319901,0.004027867,9946698.076,47.60434108,0.007979709,21,-84.475,33.8244,N,1/1/2050,,
710,4B,Jack McDonough,GA,SRSE,combined cycle gas,3514,6769.116241,6845.169459,6706.880625,519.1224194,1,0.675389526,0.733148651,3071342.24,20790272.64,3334002.579,22568251.01,6.237299,0.000600021,80.875041,0.007780085,36.843673,0.007788048,9461593.585,44.031368,0.007773434,6.770711086,0.000600021,69.9635946,0.006200179,20.46471873,0.004027573,10162309.27,49.49887587,0.007979866,16,-84.475,33.8244,N,1/1/2050,,
710,5A,Jack McDonough,GA,SRSE,combined cycle gas,3514,6883.77822,6995.245877,6783.260838,510.4754813,0,0.621321978,0.674306855,2778406.01,19125930.78,3015341.938,20756945.16,30.942995,0.003235711,69.9776805,0.007317571,34.63606,0.007516641,9215834.147,35.3416205,0.007132447,33.58174081,0.003235711,63.35272256,0.006104243,19.57176324,0.004001828,9781410.687,43.78095931,0.007977918,32,-84.475,33.8244,N,1/1/2050,,
710,5B,Jack McDonough,GA,SRSE,combined cycle gas,3514,6942.547576,7074.500279,6832.605339,506.1542555,33,0.675509549,0.732701217,2995149.41,20793967.28,3248732.188,22554477.78,6.2384065,0.000600021,76.7355485,0.007380559,36.5158155,0.007583312,9630571.208,40.219733,0.007205645,6.766577964,0.000600021,69.72168768,0.006182514,20.37309098,0.004,10186545.49,49.3485967,0.007980088,15,-84.475,33.8244,N,1/1/2050,,
710,6A,Jack McDonough,GA,SRSE,combined cycle gas,3514,6727.551489,6822.904719,6655.009329,522.3297073,0,0.626507711,0.679924073,2866653.84,19285561.31,3111066.187,20929857.96,5.78588,0.000600022,71.6011635,0.007425365,28.4545945,0.006734202,8450769.821,43.146569,0.007964448,6.279187036,0.000600022,65.64524594,0.00627288,18.35189463,0.004030496,9106520.131,47.29335131,0.008,29,-84.475,33.8244,N,1/1/2050,,
710,6B,Jack McDonough,GA,SRSE,combined cycle gas,3514,6810.605155,6927.658911,6720.203535,515.9600241,0,0.625701907,0.679196367,2828053.62,19260756.56,3069838.405,20907457.27,5.7784395,0.000600022,73.998639,0.007683877,28.285992,0.006626371,8537400.494,45.712647,0.00852581,6.272467882,0.000600022,65.42433079,0.006258468,18.48212307,0.00403016,9171905.335,46.94220772,0.008,30,-84.475,33.8244,N,1/1/2050,,
715,3A,McManus,GA,SRSE,oil,724,13442.32494,14287.03704,13374.31979,53.85973061,62,0.006144406,0.026500152,2899,38969.3,12503.0698,168070.327,9.7432,0.500044907,23.3821,1.200026688,1.85155,1.199967596,3086,21.53055,1.20003177,67.22813078,0.8,100.8430854,1.200010582,33.29308996,1.199967596,55489.9817,67.54999547,1.20003177,1,-81.5458,31.2125,N,1/1/2050,,
715,3B,McManus,GA,SRSE,oil,764.1,12022.83814,15796.23894,11076.87188,63.55404533,48,0.004050412,0.01568798,2255,27111.5,8734.022976,105007.7445,6.7785,0.500046106,16.2665,1.199970492,4.28395,1.200002801,7139.9,11.98255,1.199958942,42.00309781,0.8,63.0030862,1.199970278,16.28469262,1.200002801,27141.09102,46.71839357,1.199958942,2,-81.5458,31.2125,N,1/1/2050,,
715,3C,McManus,GA,SRSE,oil,863.1,15033.00915,13786.0835,16723.58491,57.41365492,39,0.003475539,0.01057295,1748,26277.7,5317.597916,79939.49815,6.5702,0.500058985,15.7669,1.200021311,8.32155,1.200038936,13868.8,7.44535,1.200001612,31.97579926,0.8,47.96428384,1.200014635,16.73582772,1.200038936,27892.14118,31.22845613,1.200001612,3,-81.5458,31.2125,N,1/1/2050,,
715,4A,McManus,GA,SRSE,oil,884.5,17070.89783,14415.32847,19026.88172,51.81332632,5,0.000711634,0.001172209,323,5513.9,532.0478295,9082.53414,1.3787,0.500081612,3.30825,1.199967355,1.1849,1.199959492,1974.9,2.12335,1.199971743,3.633013656,0.8,5.449369007,1.199966644,2.268027013,1.199959492,3780.172629,3.181341994,1.199971743,16,-81.5458,31.2125,N,1/1/2050,,
715,4B,McManus,GA,SRSE,oil,975.9,18691.86441,13000,20237.5,52.20988013,5,0.000645008,0.000968085,295,5514.1,442.761979,8276.046876,1.3786,0.500027203,3.3084,1.199978238,0.4914,1.2,819,2.817,1.199974441,3.31041875,0.8,4.96554719,1.199980441,1.165616815,1.2,1942.694691,3.799930375,1.199974441,19,-81.5458,31.2125,N,1/1/2050,,
715,4C,McManus,GA,SRSE,oil,852.8,14969.88506,18367.74194,13088.92857,56.96770528,10,0.000871679,0.001320052,435,6511.9,658.7551279,9861.488546,1.6281,0.500038391,3.9071,1.199987715,1.70815,1.199964875,2847,2.19895,1.200005457,3.944595418,0.8,5.916849794,1.199991212,2.076977774,1.199964875,3461.73095,3.83987202,1.200005457,13,-81.5458,31.2125,N,1/1/2050,,
715,4D,McManus,GA,SRSE,oil,724,13803.4188,14892.08633,12210.52632,52.45077399,6,0.000509284,0.000765769,234,3230,351.8467758,4856.688401,0.8075,0.5,1.938,1.2,1.242,1.2,2070,0.696,1.2,1.94267536,0.8,2.914013041,1.2,1.7376,1.2,2896,1.176413041,1.2,20,-81.5458,31.2125,N,1/1/2050,,
715,4E,McManus,GA,SRSE,oil,724,11227.43682,13284.67153,9214.285714,64.48488746,6,0.000490363,0.000898578,277,3110,507.5957491,5698.999205,0.77765,0.500096463,1.86605,1.200032154,1.092,1.2,1820,0.77405,1.200077519,2.279599682,0.8,3.419508166,1.200038127,1.7376,1.2,2896,1.681908166,1.200077519,21,-81.5458,31.2125,N,1/1/2050,,
715,4F,McManus,GA,SRSE,oil,724,12220.58824,12051.94805,12360.21505,59.244284,9,0.000655131,0.001099376,340,4155,570.5538778,6972.504006,1.0389,0.500072202,2.49295,1.199975933,1.11355,1.199946121,1856,1.3794,1.2,2.789001603,0.8,4.183412089,1.199974094,2.011412089,1.199946121,3352.504006,2.172,1.2,18,-81.5458,31.2125,N,1/1/2050,,
727,3,Mitchell (GA),GA,SRSE,coal,1814,11000,,,164.9090909,0,,0,,,0,0,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,0,-999.9,0,-999.9,0,-999.9,0,0,-999.9,,-84.1322,31.4444,N,1/1/2017,,
727,4AA,Mitchell (GA),GA,SRSE,oil,253,12000,,,21.08333333,0,,0,,,0,0,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,0,-999.9,0,-999.9,0,-999.9,0,0,-999.9,,-84.1322,31.4444,N,1/1/2017,,
727,4AB,Mitchell (GA),GA,SRSE,oil,253,12000,,,21.08333333,0,,0,,,0,0,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,0,-999.9,0,-999.9,0,-999.9,0,0,-999.9,,-84.1322,31.4444,N,1/1/2017,,
727,4BA,Mitchell (GA),GA,SRSE,oil,253,12000,,,21.08333333,0,,0,,,0,0,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,0,-999.9,0,-999.9,0,-999.9,0,0,-999.9,,-84.1322,31.4444,N,1/1/2017,,
727,4BB,Mitchell (GA),GA,SRSE,oil,253,12000,,,21.08333333,0,,0,,,0,0,0,-999.9,0,-999.9,0,-999.9,,0,-999.9,0,-999.9,0,-999.9,0,-999.9,0,0,-999.9,,-84.1322,31.4444,N,1/1/2017,,
